"ID","NOME","IDADE","NACIONALIDADE","PONTUACAO_GERAL","POTENCIAL","TIME","VALOR","REMUNERACAO","PERNA_DE_PREFERÊNCIA","REPUTACAO_INTERNACIONAL","POSICAO","CAMISA","CONTRATACAO","EMPRESTADO_DE_","VALIDADE_DO_CONTRATO","ALTURA","PESO","CONTROLE_DE_BOLA","ARRANCADA","AGILIDADE","EQUILÍBRIO","ENERGIA","FORCA"
149185,F. Magnanelli,33,Italy,75,75,Sassuolo,€2.7M,€40K,Direita,2.0,Volante,4.0,"Jul 1, 2005",,"2019","5'11","174lbs",72.0,67.0,63.0,64.0,69.0,70.0
219841,J. Figal,24,Argentina,75,81,Independiente,€8M,€15K,Direita,1.0,Zagueiro pela esquerda,4.0,"Jul 1, 2014",,"2022","5'11","141lbs",73.0,73.0,73.0,63.0,79.0,73.0
207554,V. Claesson,26,Sweden,75,78,,€0,€0,Direita,1.0,Meio-campista direito,13.0,,,,"6'0","174lbs",74.0,72.0,76.0,63.0,88.0,64.0
207555,F. Helander,25,Sweden,75,77,Bologna,€7M,€25K,Esquerda,1.0,Zagueiro,14.0,"Jul 22, 2015",,"2020","6'4","185lbs",54.0,46.0,54.0,54.0,63.0,83.0
211907,J. Gondorf,30,Germany,75,75,SC Freiburg,€6M,€23K,Direita,2.0,Meio-campista direito,20.0,"Jul 1, 2018",,"2021","5'9","172lbs",74.0,72.0,74.0,83.0,90.0,75.0
210372,R. Ghezzal,26,Algeria,75,76,Leicester City,€8M,€54K,Esquerda,2.0,Meio-campista direito,31.0,"Aug 5, 2018",,"2022","6'0","154lbs",80.0,73.0,76.0,73.0,68.0,61.0
213956,Adama,22,Spain,75,85,Wolverhampton Wanderers,€10.5M,€54K,Direita,1.0,Meio-campista direito avançado,37.0,"Aug 8, 2018",,"2023","5'10","168lbs",83.0,97.0,81.0,83.0,75.0,83.0
222148,O. Duda,23,Slovakia,75,82,Hertha BSC,€9.5M,€22K,Direita,1.0,Médio-ofensivo central,10.0,"Jul 20, 2016",,"2021","5'11","163lbs",80.0,70.0,76.0,75.0,78.0,55.0
224196,R. Bensebaini,23,Algeria,75,79,Stade Rennais FC,€7M,€23K,Esquerda,2.0,Lateral esquerdo,15.0,"Jul 13, 2016",,"2020","6'1","165lbs",73.0,69.0,59.0,60.0,77.0,79.0
212933,L. Depoitre,29,Belgium,75,75,Huddersfield Town,€6.5M,€47K,Direita,1.0,Atacante,20.0,"Jul 1, 2017",,"2019","6'3","201lbs",73.0,48.0,35.0,48.0,69.0,90.0
241095,N. Vlašić,20,Croatia,75,84,PFC CSKA Moscow,€10.5M,€1K,Direita,1.0,Meio campista esquerdo,8.0,"Aug 31, 2017",,"2022","5'10","174lbs",76.0,77.0,78.0,74.0,71.0,66.0
188103,Rochina,27,Spain,75,75,Levante UD,€7M,€22K,Esquerda,1.0,Meio-campista direito,16.0,"Jul 2, 2018",,"2021","6'0","168lbs",78.0,74.0,69.0,68.0,69.0,73.0
201417,M. Doherty,26,Republic of Ireland,75,78,Wolverhampton Wanderers,€7M,€52K,Direita,1.0,Lateral direito recuado,6.0,"Aug 1, 2010",,"2021","6'0","196lbs",75.0,74.0,69.0,68.0,89.0,73.0
204233,C. Musonda,21,Belgium,75,85,Vitesse,€11M,€64K,Direita,1.0,Meio-campista direito avançado,20.0,,Chelsea,"Jun 30, 2019","5'8","146lbs",79.0,89.0,92.0,84.0,60.0,41.0
210377,João Teixeira,25,Portugal,75,78,Vitória Guimarães,€8.5M,€10K,Direita,1.0,Médio-ofensivo central,10.0,"Jul 26, 2018",,"2021","5'10","168lbs",76.0,76.0,73.0,74.0,66.0,65.0
165321,S. Ward,32,Republic of Ireland,75,75,Burnley,€3.7M,€42K,Esquerda,2.0,Lateral esquerdo,23.0,"Aug 15, 2014",,"2019","6'1","176lbs",73.0,63.0,63.0,62.0,78.0,72.0
221130,Y. Cardinale,24,France,75,78,OGC Nice,€6M,€18K,Direita,2.0,Goleiro,30.0,"Jul 1, 2015",,"2021","5'11","185lbs",30.0,53.0,43.0,47.0,36.0,76.0
135883,S. Francis,33,England,75,75,Bournemouth,€2.7M,€49K,Direita,1.0,Lateral direito,2.0,"Jan 1, 2012",,"2020","6'2","198lbs",70.0,49.0,51.0,58.0,55.0,77.0
230348,Lafortiscinho,26,Brazil,75,75,Botafogo,€5.5M,€20K,Esquerda,1.0,Lateral esquerdo,5.0,"Jan 1, 2018",,"2021","5'10","165lbs",71.0,81.0,80.0,70.0,81.0,62.0
188876,M. Valdifiori,32,Italy,75,75,SPAL,€3.8M,€13K,Direita,2.0,Volante,16.0,"Aug 16, 2018",,"2020","6'1","157lbs",79.0,54.0,65.0,62.0,55.0,66.0
190156,Rubén Pérez,29,Spain,75,75,CD Leganés,€5M,€26K,Direita,1.0,Meio campista esquerdo,21.0,"Jul 6, 2018",,"2022","5'10","161lbs",72.0,54.0,63.0,67.0,77.0,71.0
197837,D. Boyata,27,Belgium,75,77,Celtic,€6.5M,€42K,Direita,1.0,Lateral direito recuado,20.0,"Jun 2, 2015",,"2019","6'2","190lbs",61.0,66.0,62.0,59.0,77.0,90.0
198861,N. Mendy,26,France,75,77,Leicester City,€6.5M,€50K,Direita,1.0,Zagueiro pela direita,24.0,"Jul 3, 2016",,"2020","5'6","161lbs",76.0,71.0,74.0,87.0,77.0,68.0
217805,A. Martín Arias,25,Argentina,75,80,Gimnasia y Esgrima La Plata,€6.5M,€11K,Direita,1.0,Goleiro,31.0,"Jan 1, 2013",,"2020","6'1","174lbs",22.0,62.0,35.0,57.0,35.0,65.0
228302,Pedraza,22,Spain,75,80,Villarreal CF,€9M,€24K,Esquerda,1.0,Meio-campista esquerdo,16.0,"Jul 1, 2014",,"2021","6'0","161lbs",77.0,80.0,72.0,57.0,75.0,69.0
182736,Ricardo,35,Portugal,75,75,GD Chaves,€1.6M,€5K,Direita,1.0,Goleiro,13.0,"Jul 1, 2017",,"2020","6'2","185lbs",16.0,36.0,48.0,38.0,41.0,67.0
3281,Tarantini,34,Portugal,75,75,Rio Ave FC,€3.2M,€10K,Direita,1.0,Meio-campista direito,8.0,"Jul 1, 2008",,"2020","6'2","172lbs",75.0,51.0,57.0,52.0,54.0,78.0
204497,K. Stöger,24,Austria,75,80,Fortuna Düsseldorf,€9M,€24K,Esquerda,1.0,Zagueiro pela direita,22.0,"Jul 1, 2018",,"2020","5'9","165lbs",75.0,74.0,76.0,77.0,77.0,60.0
210897,C. Mbemba,23,DR Congo,75,80,FC Porto,€7.5M,€10K,Direita,1.0,Zagueiro,19.0,"Jul 23, 2018",,"2022","6'0","181lbs",68.0,70.0,68.0,63.0,68.0,83.0
201938,A. Limbombe,23,Belgium,75,79,FC Nantes,€8.5M,€21K,Direita,1.0,Meio-campista esquerdo avançado,22.0,"Aug 23, 2018",,"2023","5'9","170lbs",76.0,88.0,90.0,83.0,71.0,56.0
175314,K. McDonald,29,Scotland,75,75,Fulham,€5M,€46K,Direita,1.0,Zagueiro pela direita,6.0,"Jul 22, 2016",,"2020","6'4","212lbs",74.0,47.0,53.0,61.0,70.0,77.0
208339,O. Niasse,28,Senegal,75,75,Everton,€7M,€82K,Direita,1.0,Atacante,19.0,"Feb 1, 2016",,"2020","6'0","181lbs",73.0,78.0,68.0,67.0,74.0,72.0
215251,G. Herrera,26,Argentina,75,78,Club Atlético Talleres,€6M,€12K,Esquerda,1.0,Goleiro,22.0,"Jan 11, 2016",,"2020","6'2","185lbs",20.0,53.0,39.0,54.0,40.0,63.0
220883,R. Borré,22,Colombia,75,82,River Plate,€9.5M,€21K,Direita,1.0,Atacande pela direita,19.0,"Aug 5, 2017",,"2021","5'9","157lbs",74.0,82.0,82.0,80.0,69.0,68.0
190931,E. Zukanović,31,Bosnia Herzegovina,75,75,Genoa,€4.5M,€15K,Esquerda,2.0,Zagueiro,87.0,"Jul 1, 2018",,"2021","6'3","187lbs",63.0,61.0,45.0,39.0,66.0,84.0
236245,A. Elis,22,Honduras,75,82,Houston Dynamo,€9.5M,€8K,Direita,1.0,Meio-campista direito,17.0,"Jan 1, 2018",,"2021","5'11","170lbs",77.0,91.0,78.0,63.0,73.0,72.0
174549,M. Fernández,32,Chile,75,75,Club Necaxa,€5M,€14K,Direita,2.0,Lateral esquerdo recuado,14.0,"Sep 8, 2017",,"2023","5'10","159lbs",80.0,75.0,76.0,74.0,64.0,60.0
213974,D. Rodríguez,28,Uruguay,75,75,Club Tijuana,€5.5M,€20K,Direita,1.0,Meio-campista direito,15.0,"Jul 23, 2018",,"2023","5'7","143lbs",75.0,72.0,71.0,75.0,78.0,69.0
199383,T. Klose,30,Switzerland,75,75,Norwich City,€4.9M,€25K,Direita,1.0,Zagueiro,20.0,"Jan 18, 2016",,"2019","6'4","192lbs",52.0,48.0,33.0,31.0,65.0,84.0
201943,A. Cornelius,25,Denmark,75,79,FC Girondins de Bordeaux,€8.5M,€26K,Esquerda,2.0,Atacante,21.0,,Atalanta,"Jun 30, 2019","6'4","201lbs",74.0,67.0,49.0,60.0,66.0,93.0
211927,Kwon Chang Hoon,24,Korea Republic,75,79,Dijon FCO,€8.5M,€13K,Esquerda,1.0,Meio-campista direito,22.0,"Jan 18, 2017",,"2021","5'9","154lbs",78.0,76.0,80.0,84.0,71.0,53.0
226777,C. Larin,23,Canada,75,82,Beşiktaş JK,€9.5M,€39K,Direita,1.0,Atacante,9.0,"Jan 31, 2018",,"2022","6'2","198lbs",69.0,69.0,61.0,44.0,69.0,86.0
234201,Tchê Tchê,25,Brazil,75,78,Dynamo Kyiv,€8M,€1K,Direita,1.0,Meio campista central,6.0,"Jul 1, 2018",,"2023","5'9","146lbs",76.0,82.0,79.0,79.0,76.0,50.0
195033,M. Leckie,27,Australia,75,75,Hertha BSC,€7M,€25K,Direita,2.0,Meio-campista direito,7.0,"Jul 1, 2017",,"2021","5'11","181lbs",75.0,91.0,75.0,78.0,77.0,70.0
214491,L. Quiñones,27,Colombia,75,75,Deportivo Toluca,€7M,€46K,Esquerda,1.0,Meio-campista esquerdo,23.0,,Tigres U.A.N.L.,"Dec 31, 2018","5'10","143lbs",75.0,90.0,88.0,67.0,62.0,63.0
192476,Fontàs,28,Spain,75,76,Sporting Kansas City,€6M,€8K,Esquerda,1.0,Zagueiro,30.0,"Aug 8, 2018",,"2022","6'1","190lbs",67.0,32.0,54.0,35.0,41.0,84.0
169181,K. Vermeer,32,Netherlands,75,75,Feyenoord,€3.8M,€10K,Direita,2.0,Goleiro,1.0,"Sep 1, 2014",,"2020","6'0","176lbs",39.0,60.0,64.0,57.0,36.0,57.0
172768,A. Surman,31,England,75,75,Bournemouth,€5.5M,€53K,Esquerda,1.0,Meio campista esquerdo,6.0,"Sep 1, 2014",,"2019","5'10","161lbs",77.0,59.0,59.0,72.0,72.0,65.0
198113,M. Höger,28,Germany,75,75,"1. FC Köln",€6.5M,€21K,Direita,2.0,Meio campista central,6.0,"Jul 1, 2016",,"2021","6'0","183lbs",75.0,55.0,62.0,61.0,86.0,77.0
157665,S. Dann,31,England,75,75,Crystal Palace,€4.5M,€42K,Direita,2.0,Zagueiro,6.0,"Jan 31, 2014",,"2020","6'2","172lbs",60.0,38.0,42.0,51.0,56.0,77.0
244193,Jovane Cabral,20,Cape Verde,75,87,Sporting CP,€12M,€9K,Direita,1.0,Meio-campista esquerdo,77.0,"Jul 1, 2015",,"2023","5'9","150lbs",77.0,87.0,88.0,83.0,71.0,68.0
180706,C. Cathcart,29,Northern Ireland,75,75,Watford,€5M,€44K,Direita,1.0,Lateral direito recuado,20.0,"Jun 24, 2014",,"2021","6'3","183lbs",59.0,40.0,59.0,56.0,59.0,77.0
220132,Zaldúa,26,Spain,75,78,Real Sociedad,€7M,€23K,Direita,1.0,Lateral direito,2.0,"Jul 1, 2014",,"2020","5'9","154lbs",68.0,69.0,63.0,71.0,65.0,60.0
194020,Pelé,26,Guinea Bissau,75,77,AS Monaco,€6.5M,€48K,Direita,1.0,Volante,28.0,"Jul 6, 2018",,"2023","6'0","170lbs",72.0,63.0,67.0,63.0,77.0,74.0
184037,M. Kelly,28,England,75,76,Crystal Palace,€6M,€44K,Direita,2.0,Zagueiro,34.0,"Aug 14, 2014",,"2019","6'3","170lbs",67.0,46.0,56.0,53.0,61.0,76.0
189157,Y. Bolasie,29,DR Congo,75,75,Aston Villa,€6.5M,€76K,Direita,2.0,Meio-campista esquerdo,11.0,,Everton,"Jun 30, 2019","6'2","185lbs",81.0,79.0,79.0,74.0,70.0,74.0
215270,L. Zelarayán,26,Argentina,75,77,Tigres U.A.N.L.,€8M,€46K,Direita,1.0,Médio-ofensivo central,8.0,"Jan 1, 2015",,"2023","5'8","161lbs",75.0,78.0,91.0,76.0,72.0,59.0
158438,Gelson Fernandes,31,Switzerland,75,75,Eintracht Frankfurt,€4.5M,€28K,Direita,2.0,Meio campista esquerdo,5.0,"Jul 1, 2017",,"2019","5'10","154lbs",67.0,66.0,66.0,67.0,90.0,75.0
187366,D. Glushakov,31,Russia,75,75,Spartak Moscow,€4.5M,€1K,Direita,1.0,Meio campista esquerdo,8.0,"Jul 1, 2013",,"2020","5'11","176lbs",78.0,71.0,70.0,74.0,80.0,71.0
221671,Lee Jae Sung,25,Korea Republic,75,78,Holstein Kiel,€8.5M,€13K,Esquerda,2.0,Médio-ofensivo central,7.0,"Jul 27, 2018",,"2021","5'11","154lbs",74.0,69.0,76.0,62.0,91.0,69.0
175847,Baiano,31,Brazil,75,75,Alanyaspor,€4.4M,€13K,Direita,1.0,Lateral direito,14.0,"Jul 1, 2018",,"2020","5'10","152lbs",72.0,76.0,77.0,76.0,83.0,67.0
212456,A. Hurtado,31,Colombia,75,75,Monterrey,€6M,€44K,Direita,2.0,Atacante,18.0,"Jun 14, 2017",,"2019","5'7","143lbs",74.0,92.0,91.0,75.0,75.0,71.0
162280,A. Mierzejewski,31,Poland,75,75,Changchun Yatai FC,€6M,€12K,Esquerda,2.0,Meio-campista direito,11.0,"Jul 7, 2018",,"2019","5'9","161lbs",76.0,75.0,73.0,78.0,77.0,70.0
226537,V. Janssen,24,Netherlands,75,78,Tottenham Hotspur,€8.5M,€64K,Esquerda,2.0,Atacante,9.0,"Jul 18, 2016",,"2020","6'0","194lbs",75.0,60.0,59.0,66.0,57.0,77.0
196073,E. Paredes,37,Chile,75,75,Colo-Colo,€2.4M,€7K,Esquerda,2.0,Atacande pela direita,7.0,"Jan 11, 2014",,"2019","5'10","181lbs",75.0,68.0,70.0,68.0,68.0,80.0
215018,B. Alemán,28,Uruguay,75,75,Ettifaq FC,€6.5M,€29K,Esquerda,1.0,Médio-ofensivo central,23.0,"Jul 25, 2018",,"2021","5'9","174lbs",74.0,78.0,76.0,65.0,71.0,73.0
234986,P. Retsos,19,Greece,75,85,Bayer 04 Leverkusen,€9M,€19K,Direita,1.0,Zagueiro,3.0,"Aug 31, 2017",,"2022","6'1","179lbs",65.0,69.0,67.0,54.0,76.0,74.0
237034,J. Hernández,19,Colombia,75,82,SD Huesca,€9M,€26K,Direita,1.0,Atacante,14.0,,Watford,"Jun 30, 2019","5'9","161lbs",65.0,88.0,71.0,72.0,74.0,76.0
191210,S. Corchia,27,France,75,75,SL Benfica,€5.5M,€14K,Direita,2.0,Lateral direito,7.0,,Sevilla FC,"Jun 30, 2019","5'9","148lbs",75.0,74.0,74.0,77.0,68.0,67.0
204523,Rubén Pardo,25,Spain,75,78,Real Sociedad,€8M,€24K,Direita,2.0,Meio campista central,14.0,"Oct 1, 2011",,"2020","5'11","152lbs",76.0,64.0,72.0,74.0,55.0,57.0
214763,P. Goltz,33,Argentina,75,75,Boca Juniors,€2.7M,€20K,Direita,1.0,Zagueiro pela esquerda,2.0,"Jul 6, 2017",,"2020","6'0","181lbs",62.0,54.0,54.0,48.0,67.0,85.0
215531,D. Türüç,25,Turkey,75,79,Kayserispor,€8.5M,€14K,Esquerda,1.0,Meio-campista direito,10.0,"Jul 28, 2015",,"2020","5'10","159lbs",76.0,77.0,83.0,76.0,81.0,65.0
212204,B. Mechele,25,Belgium,75,79,Club Brugge KV,€7M,€19K,Direita,1.0,Zagueiro,44.0,"Nov 1, 2012",,"2022","6'3","176lbs",61.0,60.0,57.0,57.0,73.0,79.0
230381,Kaimo Lima,34,Brazil,75,75,Fluminense,€2M,€24K,Esquerda,1.0,Lateral direito recuado,3.0,"Jan 1, 2018",,"2021","6'2","170lbs",70.0,76.0,60.0,59.0,61.0,77.0
188397,R. Rodelin,28,France,75,75,En Avant de Guingamp,€7M,€25K,Direita,1.0,Médio-ofensivo central,23.0,"Aug 14, 2018",,"2021","6'4","181lbs",77.0,68.0,69.0,55.0,82.0,76.0
152814,Bobô,33,Brazil,75,75,Alanyaspor,€4.2M,€16K,Direita,2.0,Atacante,13.0,"Jul 9, 2018",,"2020","6'1","187lbs",68.0,67.0,69.0,66.0,67.0,79.0
157678,L. Ciman,32,Belgium,75,75,Dijon FCO,€3.8M,€13K,Direita,1.0,Lateral direito recuado,6.0,"Aug 28, 2018",,"2020","6'0","154lbs",72.0,65.0,66.0,68.0,73.0,70.0
177134,D. Ba,33,Senegal,75,75,Shanghai Greenland Shenhua FC,€4.2M,€17K,Direita,3.0,Atacante,9.0,"Jul 1, 2018",,"2021","6'2","181lbs",73.0,72.0,57.0,53.0,65.0,78.0
177390,H. Medunjanin,33,Bosnia Herzegovina,75,75,Philadelphia Union,€3.9M,€9K,Esquerda,2.0,Lateral esquerdo recuado,6.0,"Jan 31, 2017",,"2019","6'2","168lbs",75.0,65.0,63.0,42.0,72.0,74.0
192238,José Cañas,31,Spain,75,75,PAOK,€4.5M,€1K,Direita,1.0,Zagueiro pela direita,87.0,"Jul 13, 2016",,"2019","5'10","152lbs",68.0,55.0,57.0,68.0,74.0,72.0
237297,Y. Osorio,24,Venezuela,75,83,Vitória Guimarães,€8.5M,€10K,Direita,1.0,Lateral direito recuado,24.0,,FC Porto,"Jun 30, 2019","6'2","185lbs",59.0,57.0,49.0,44.0,66.0,87.0
182001,Titi,30,Brazil,75,75,Göztepe SK,€4.9M,€22K,Esquerda,1.0,Zagueiro pela esquerda,2.0,"Aug 6, 2018",,"2020","6'2","183lbs",66.0,32.0,47.0,45.0,52.0,88.0
210930,Carles Gil,25,Spain,75,76,Deportivo de La Coruña,€8M,€10K,Esquerda,2.0,Médio-ofensivo central,10.0,"Jul 1, 2018",,"2020","5'7","143lbs",79.0,68.0,74.0,75.0,62.0,56.0
192242,P. Lasne,29,France,75,75,Montpellier HSC,€6.5M,€25K,Esquerda,1.0,Meio campista central,7.0,"Jul 1, 2014",,"2021","6'1","170lbs",75.0,66.0,69.0,66.0,75.0,77.0
225523,Lekue,25,Spain,75,78,Athletic Club de Bilbao,€7M,€19K,Direita,1.0,Lateral direito,15.0,"Aug 25, 2015",,"2023","5'11","159lbs",75.0,90.0,70.0,73.0,79.0,73.0
218868,A. Silva,28,Uruguay,75,75,Montreal Impact,€6.5M,€10K,Direita,1.0,Meio-campista direito avançado,9.0,"Mar 26, 2018",,"2020","5'10","150lbs",76.0,84.0,83.0,79.0,85.0,60.0
236276,A. Danjuma Groeneveld,21,Netherlands,75,84,Club Brugge KV,€10.5M,€16K,Direita,1.0,Meio-campista esquerdo,47.0,"Jul 1, 2018",,"2022","5'10","172lbs",80.0,86.0,74.0,66.0,78.0,66.0
237556,C. Luyindama,24,DR Congo,75,80,Standard de Liège,€7.5M,€13K,Direita,1.0,Lateral direito recuado,26.0,"May 18, 2017",,"2021","6'3","201lbs",58.0,66.0,53.0,46.0,73.0,92.0
199669,L. González Pirez,26,Argentina,75,78,Atlanta United,€7M,€8K,Direita,1.0,Zagueiro pela esquerda,5.0,"Jan 26, 2017",,"2019","6'1","176lbs",70.0,72.0,64.0,54.0,83.0,76.0
199158,Sergio Álvarez,26,Spain,75,78,SD Eibar,€7M,€20K,Direita,1.0,Volante,6.0,"Jul 26, 2018",,"2022","6'0","163lbs",72.0,70.0,72.0,60.0,90.0,76.0
215798,M. Cornet,21,Ivory Coast,75,80,Olympique Lyonnais,€9M,€41K,Esquerda,1.0,Meio-campista direito avançado,27.0,"Jan 15, 2015",,"2021","5'10","152lbs",74.0,87.0,81.0,78.0,82.0,68.0
211703,M. Schnatterer,32,Germany,75,75,"1. FC Heidenheim 1846",€5M,€14K,Direita,1.0,Meio-campista esquerdo,7.0,"Jul 1, 2008",,"2020","5'11","165lbs",74.0,73.0,78.0,71.0,75.0,64.0
237303,O. Kharbin,24,Syria,75,80,Al Hilal,€9M,€33K,Direita,1.0,Atacante,77.0,"Jan 11, 2017",,"2021","6'1","183lbs",71.0,79.0,81.0,69.0,65.0,71.0
229624,Sergi Guardiola,27,Spain,75,76,Getafe CF,€8M,€11K,Esquerda,1.0,Atacante,14.0,,Córdoba CF,"Jun 30, 2019","6'2","170lbs",79.0,61.0,60.0,68.0,47.0,75.0
236792,T. Souček,23,Czech Republic,75,83,SK Slavia Praha,€8.5M,€1K,Direita,1.0,Zagueiro pela direita,15.0,"Jul 1, 2014",,"2020","6'4","190lbs",69.0,64.0,46.0,57.0,85.0,75.0
189945,Y. Ravet,28,France,75,75,SC Freiburg,€6.5M,€24K,Direita,1.0,Meio-campista direito,16.0,"Aug 26, 2017",,"2020","5'10","172lbs",73.0,77.0,78.0,70.0,64.0,66.0
202746,T. Serero,28,South Africa,75,75,Vitesse,€6.5M,€15K,Direita,1.0,Meio-campista direito,17.0,"Jul 1, 2017",,"2020","5'8","128lbs",80.0,83.0,83.0,90.0,83.0,39.0
200443,B. Douglas,28,Scotland,75,75,Leeds United,€5.5M,€38K,Esquerda,1.0,Lateral esquerdo,3.0,"Jul 28, 2018",,"2021","5'10","154lbs",72.0,76.0,75.0,73.0,86.0,59.0
206075,S. Johnstone,25,England,75,80,West Bromwich Albion,€6.5M,€23K,Direita,1.0,Goleiro,1.0,"Jul 3, 2018",,"2022","6'4","187lbs",18.0,45.0,55.0,27.0,42.0,68.0
212476,Medrán,24,Spain,75,81,Rayo Vallecano,€9M,€26K,Direita,1.0,Meio campista central,4.0,,Valencia CF,"Jun 30, 2019","5'9","157lbs",77.0,60.0,69.0,71.0,62.0,56.0
156412,J. Corona,37,Mexico,75,75,Cruz Azul,€450K,€12K,Direita,2.0,Goleiro,1.0,"Jun 1, 2009",,"2020","6'0","185lbs",20.0,41.0,64.0,60.0,25.0,52.0
197117,I. Fetfatzidis,27,Greece,75,75,Olympiacos CFP,€7M,€1K,Esquerda,2.0,Meio-campista direito,10.0,"Jul 1, 2018",,"2021","5'5","146lbs",82.0,89.0,91.0,91.0,68.0,47.0
214781,S. Romero,29,Argentina,75,75,Independiente,€6.5M,€22K,Direita,1.0,Meio-campista direito,18.0,"Jan 30, 2018",,"2023","5'10","168lbs",75.0,74.0,78.0,70.0,71.0,74.0
177149,B. Jokič,32,Slovenia,75,75,,€0,€0,Esquerda,1.0,Lateral esquerdo,13.0,,,,"5'9","170lbs",74.0,79.0,71.0,76.0,77.0,76.0
169214,S. Sinclair,29,England,75,75,Celtic,€6.5M,€48K,Direita,2.0,Meio-campista esquerdo,11.0,"Aug 7, 2016",,"2020","5'10","154lbs",74.0,91.0,90.0,82.0,85.0,62.0
201215,L. Krejčí,25,Czech Republic,75,75,Bologna,€7M,€30K,Esquerda,2.0,Meio-campista esquerdo avançado,11.0,"Jul 7, 2016",,"2020","5'11","150lbs",78.0,79.0,79.0,79.0,73.0,47.0
191488,L. Orbán,29,Argentina,74,74,Racing Club,€4.4M,€18K,Esquerda,1.0,Zagueiro,6.0,"Jul 1, 2017",,"2019","5'10","174lbs",67.0,57.0,65.0,51.0,68.0,76.0
213761,A. Hamdallah,27,Morocco,74,74,Al Nassr,€6M,€35K,Direita,1.0,Atacante,9.0,"Aug 23, 2018",,"2021","5'10","179lbs",73.0,72.0,65.0,68.0,62.0,75.0
220673,R. Tapia,22,Peru,74,79,Feyenoord,€6.5M,€10K,Direita,1.0,Zagueiro pela direita,13.0,"Jan 27, 2016",,"2020","6'0","172lbs",76.0,72.0,72.0,67.0,77.0,77.0
221697,O. Watkins,22,England,74,81,Brentford,€8M,€35K,Direita,1.0,Meio-campista direito avançado,11.0,"Jul 18, 2017",,"2021","5'11","154lbs",72.0,79.0,82.0,73.0,66.0,68.0
230401,Duirval Diniz,34,Brazil,74,74,Atlético Paranaense,€1.7M,€13K,Direita,1.0,Lateral direito recuado,3.0,"Jan 1, 2018",,"2021","6'2","181lbs",55.0,56.0,55.0,53.0,61.0,82.0
197890,Arribas,29,Spain,74,74,U.N.A.M.,€4.4M,€18K,Direita,2.0,Lateral direito recuado,3.0,"Jan 1, 2017",,"2022","6'0","168lbs",68.0,40.0,55.0,57.0,63.0,78.0
199170,B. Dabo,26,Burkina Faso,74,77,Fiorentina,€7M,€43K,Direita,1.0,Meio campista central,14.0,"Jan 31, 2018",,"2021","6'1","179lbs",74.0,68.0,72.0,69.0,78.0,79.0
215042,G. Lezcano,31,Argentina,74,74,Monarcas Morelia,€4.9M,€12K,Direita,1.0,Meio-campista direito avançado,31.0,"Jan 22, 2017",,"2020","5'6","143lbs",73.0,85.0,84.0,87.0,79.0,70.0
239875,Bebeto,28,Brazil,74,74,Clube Sport Marítimo,€4.4M,€10K,Direita,1.0,Lateral direito,2.0,"Jul 1, 2017",,"2020","5'9","154lbs",70.0,79.0,81.0,76.0,86.0,58.0
194053,L. Sobiech,27,Germany,74,74,"1. FC Köln",€4.7M,€17K,Direita,1.0,Zagueiro,3.0,"Jul 1, 2018",,"2022","6'5","194lbs",55.0,45.0,32.0,33.0,60.0,85.0
198150,Guerrero,27,Spain,74,74,Olympiacos CFP,€6M,€1K,Direita,1.0,Atacante,9.0,"Jul 1, 2018",,"2021","5'11","168lbs",71.0,66.0,63.0,71.0,74.0,62.0
210439,K. Boutaïb,31,Morocco,74,74,Yeni Malatyaspor,€5M,€15K,Direita,1.0,Atacante,9.0,"Jun 28, 2017",,"2019","6'2","181lbs",74.0,69.0,61.0,57.0,71.0,79.0
219911,T. Hlatshwayo,28,South Africa,74,75,,€0,€0,Direita,1.0,Zagueiro pela esquerda,2.0,,,,"6'2","194lbs",34.0,58.0,49.0,33.0,50.0,84.0
159240,M. Krohn-Dehli,35,Denmark,74,74,Deportivo de La Coruña,€2.4M,€7K,Direita,2.0,Meio campista central,14.0,"Jan 29, 2018",,"2019","5'7","150lbs",74.0,67.0,71.0,78.0,61.0,66.0
208137,Lucas Torró,23,Spain,74,81,Eintracht Frankfurt,€7M,€22K,Direita,1.0,Volante,16.0,"Jul 5, 2018",,"2023","6'3","183lbs",72.0,65.0,65.0,39.0,82.0,81.0
176137,J. Vossen,29,Belgium,74,74,Club Brugge KV,€5.5M,€22K,Direita,2.0,Atacante,9.0,"Aug 31, 2015",,"2020","6'0","174lbs",73.0,63.0,73.0,73.0,81.0,66.0
192009,J. Rodríguez,25,Mexico,74,77,Lobos BUAP,€5M,€22K,Direita,1.0,Goleiro,1.0,,Guadalajara,"Dec 31, 2018","6'1","187lbs",23.0,55.0,55.0,58.0,37.0,78.0
154634,M. Pasqual,36,Italy,74,74,Empoli,€650K,€9K,Esquerda,2.0,Lateral esquerdo,23.0,"May 31, 2016",,"2022","5'10","157lbs",77.0,67.0,76.0,75.0,68.0,66.0
233738,Zubeldia,21,Spain,74,81,Real Sociedad,€8M,€17K,Direita,1.0,Meio campista central,5.0,"Jul 1, 2015",,"2024","5'11","174lbs",73.0,65.0,64.0,59.0,65.0,67.0
189707,Da Costa,34,Brazil,74,74,Bologna,€2.3M,€20K,Direita,1.0,Goleiro,1.0,"Jan 21, 2015",,"2021","6'1","179lbs",20.0,42.0,43.0,40.0,30.0,63.0
